Target,Stance,Text,Hashtags,Stance_Processed
fauci,AGAINST,"""Dr. Fauci ,"" is a False Narrative! Speaking of... POISON  for PROFIT, false prophets &amp; antichrists. FEAR is a LIAR. Ps. FEAR induces CYTOKINES btw. Stop freaking pretending Jesus didn't warn You, any of You about the Masks, Initiations, Rituals, &amp; ","POISON,PROFIT,FEAR,LIAR,CYTOKINES,MOTB,FauciTheFraud",0
fauci,FAVOR,"Um, there might be one little problem for Trump and his cronies in trying to discredit DrFauci. THERE ARE OVER 134,000 DEAD AMERICANS. AND OVER 60K GOT IT TODAY WHILE EUROPE HAS IT UNDER CONTROL! Trump called it a hoax, so who are you going to believe now?",DrFauci,2
fauci,NONE,"“You know, you can use a scarf.  A scarf is — everybody — a lot of people have scarves, and you can use a scarf...And I — my — my feeling is if people want to do it, there’s certainly no harm to it... It doesn’t have to be a mask.” trump 4/1/20",StandWithFauci,1
fauci,FAVOR,MENTION MENTION I bet the people against Fauci wouldn't go to Individual1 if hey got COVID19 they'd go straight to a DOCTOR.,"Fauci,Individual1,COVID19,IStandWithDrFauci,IStandWithFauci",2
fauci,NONE,MENTION MENTION Not gonna happen-Trump signed a new exemption from liability for vaccine makers in 2019.,FraudFauci,1
fauci,FAVOR,"MENTION MENTION | DrFauci's projection of ""only"" 100,000 to 200,000 deaths by COVID19 is based on ""aggressive"" implementation of SocialDistancing and IsolationAtHome from now on.  How's that going Florida, Alabama, Texas et al?","DrFauci,COVID19,SocialDistancing,IsolationAtHome",2
fauci,FAVOR,MENTION More political TrumpVirus COVIDIOTS garbage 🤮   STOPKILLINGUS  💔💯BLOODONYOURHANDS  DrFauci where are yoooooou!?!?  MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION,"TrumpVirus,COVIDIOTS,STOPKILLINGUS,BLOODONYOURHANDS,DrFauci",2
fauci,FAVOR,I love Dr. Fauci. That’s it. That’s the tweet.,"DrFauci,coronavirus,WhiteHouseBriefing",2
fauci,AGAINST,I’m guessing now that after the riots with their mass gatherings are over it signals that the coronavirus lockdown has ended and everyone is going back to work? COVID19  DrFauci  COVID ,"COVID19,DrFauci,COVID,California",0
fauci,AGAINST,What about the transmission of the coronavirus by OralSex or Intercourse. Why hasn't DrFauci said anything about that? If it's true then someone should test MENTION to see if he is spreading it.,"coronavirus,OralSex,Intercourse,DrFauci",0
fauci,FAVOR,No shoes  No shirt  No mask No service   Not hard to get people.  ,"MaskUp,IStandWithFauci",2
fauci,NONE,MENTION MENTION COVID19  &amp; school.  More kids die from the flu each year.  More kids die at hands of abuse as at home not school.  OPENAMERICANOW  use context!!!! ,"COVID19,OPENAMERICANOW,FauciTheFraud",1
fauci,FAVOR,MENTION That's not what doctors told me when I was tested for coronavirus last week MENTION.  Your sole source for doctor recommended hydroxychloroquine is Dr. Oz! Dr. Oz! How could this be a bigger journalistic failure? What did DrFauci DrBrix say?,"coronavirus,DrFauci,DrBrix",2
fauci,NONE,"MENTION FFS- he is the supposed leader of the free world and it’s taken NEGATIVE POLL NUMBERS, NOT THE 140,000+ DEAD AMERICANS to make him promote mask wearing!","TooLittleTooLate,IStandWithFauci",1
fauci,FAVOR,"DrFauci believes more than 80,000 have died from COVID19, at home, in the beginning &amp; were never counted.  This had to be the time period when Trump &amp; his allies were calling it a bad cold and/or a hoax when people were already dying.","DrFauci,COVID19",2
fauci,NONE,Hospitals should be reporting COVID19 data to the CDC. What is Trump and the GOP doing? Follow scientists and health professionals for once.,"COVID19,CDC,Trump,GOP,GOPBetrayedAmerica,TrumpPandemic,ScienceIsReal,StandWithFauci",1
fauci,AGAINST,"DrFauci is hilarious!!! 😄  At a hearing, with no one next to him, wearing a mask.  Takes the mask off....puts it back on...takes it off again.  Folds the mask up...puts it on the table.  Touches his face continuously!  ...but I should take it seriously.",DrFauci,0
fauci,NONE,"MENTION Gyms &amp; bars are murdering their customers and families??! 🤪You poor frightened sheep, you need to turn off the news.  Wake up and get yourself some damn common sense!","FakePandemic,CovidHoax,FraudFauci",1
fauci,NONE,MENTION MENTION Seriously! And if they get COVIDー19 then what ? I mean they didn’t want to wear a mask ?!,"COVIDー19,IStandWithFauci",1
fauci,NONE,The lack of testing in the United States is a huge.            TRUMP FAILURE!! AmericaStrongerWithBiden ,"AmericaStrongerWithBiden,StandWithFauci",1
fauci,NONE,What exactly did it take to change Trump’s tone and admit things are going to get worsens that people should wear masks????,"facemasks,COVIDIDIOTS,NotMyPresident,IStandWithFauci",1
fauci,AGAINST,MENTION Ok that seals it. This man is delusional.,FireFauci,0
fauci,AGAINST,MENTION Easy for Dr Fauci to shut us down. He’s still getting a pay check   I say cut him off form his pay.,FireFauci,0
fauci,FAVOR,"MENTION Every time DrFauci says what the public is thinking and agreeing with, puts him that much closer to being shown the door by Trump. If Trump fires Dr Fauci, I hope there is a public outcry of EPIC proportions. Truth to power, Dr Fauci!","DrFauci,Trump,TruthMatters,COVID19",2
fauci,AGAINST,MENTION I trust that he is consistently fraudulent!,"FauciFraud,FauciTheFraud,FireFauci",0
fauci,AGAINST,"Stop this damn mask crap!What happened to Freedom?  What happened to the Constitution?What happened to""my body,my choice""??that crap works for pro-abortion baby killers just fine!We need to breathe fresh air! If masks work..then YOU wear one &amp;you'll feel protected!",FireFauci,0
fauci,NONE,MENTION Senate hearing resembled a Trump-hating “vaccine pep rally” rather than an impartial hearing on coronavirus.,"SenateCoronavirusHearing,FauciFraud",1
fauci,NONE,"DrFauci says, 'if everybody does their part, we are not going to see that estimate....right now we are just guessing, we will know once we have the antibodies' socialdistancing  Dr. Fauci says he had a COVID19 test and it came back negative.","DrFauci,socialdistancing,COVID19",1
fauci,AGAINST,"WEthePeople will NEVER again giveANY US Governor or Medical Zealot DrFauci the  Power to confine 330 million of US to our homes, close down businesses, order us not to work, close schools &amp; arrest US for walking on a beach. States are abusing OUR TRUST! OPEN USA 5/1/20","WEthePeople,DrFauci,COVID19",0
fauci,FAVOR,Watching press conference on COVID19 with MENTION. It appears he is more interested in reporters being nice and brown-nosing than offering hope or truth to the public. Only trust,"COVID19,nice,hope,truth,DrFauci",2
fauci,AGAINST,MENTION Now do Sweden!,"FireFauciNow,FireFauci",0
fauci,AGAINST,Fauci threw that? Lmao,FireFauci,0
fauci,FAVOR,We want to hear from DrFauci and the CDC — the one we had before Trump wanted them to change the science to suit Trump’s lies.,"DrFauci,CDC,Trump,science,Trump,COVID19,ScienceMatters,TrumpVirus2020,TrumpFailedAmerica",2
fauci,FAVOR,"MENTION MENTION Well, MENTION🤡, I totally disagree with about everything you say each time you ‘reopen’ your lying mouth. Whenever DrFauci opens his mouth, he tells Americans the truth &amp; the facts about Covid19. So, do America a favor, Trump: “Shut your trap!” ","DrFauci,Americans,truth,facts,Covid19,America,Trump,TrumpLiesKillUS",2
fauci,NONE,THERE IS NO NEW TONE,"coronavirus,TrumpPresser,TrumpHasNoCredibility,WearADamnMask,Biden2020,TrumpFailsAmerica,Covid_19,itwillgetworse,StopTheSpread,FauciIsAHero",1
fauci,NONE,I'm yet to see any EVIDENCE or SCIENCE stating masks 😷 are useful in preventing COVID-19  ,FauciFraud,1
fauci,FAVOR,"Plandemic banned conspiracy theory video attempting to discredit Dr. Fauci to air nationwide on local news via MENTION .  Stop this dangerous plan, MENTION","MedTwitter,IStandWithFauci",2
fauci,NONE,Jalen Reagor is the real deal.,"jalen,philly,back2normal,firefauci",1
fauci,NONE,MENTION MENTION Do you ever work? Or do you spend all of your time parroting Trumpian propaganda?  ComplicitCorruptGOP  GOPBetrayedAmerica  TrumpLiesAmericansDie ,"ComplicitCorruptGOP,GOPBetrayedAmerica,TrumpLiesAmericansDie,IStandWithFauci",1
fauci,FAVOR,"MENTION 3,118,168 COVID-19 Cases  133,291 Deaths in 4 months 60,000 new cases in 24hrs FL, AZ, TX cases soar WartimePresident  COVIDー19  ScienceMatters  WearAMask  SocialDistancing  StayHome  DrFauci ","WartimePresident,COVIDー19,ScienceMatters,WearAMask,SocialDistancing,StayHome,DrFauci,DrBirx",2
fauci,FAVOR,"Today DrFauci said if we don't do something we could have &gt; 100K COVID19 cases daily. As it is hospitals in many areas are at full capacity, if cases go up where will they go and who will treat them? We don't have enough healthcareworkers &amp;","DrFauci,COVID19,healthcareworkers,WeAreTired,WearAMask,StayAtHome",2
fauci,NONE,MENTION This man must have some deep dirt on somebody to still have a job.,firefauci,1
fauci,FAVOR,"Who did America call during the  AIDS, EBOLA, and now the CORONAVIRUS crisis? Pence?No Trump?No America called a caring physician and scientist who has dedicated his life to medicine and science. Don’t let the diminutive haters talk shit about him. It is evil. ",FauciHero,2
fauci,FAVOR,⚠️ COVID19 OpEd: Ref MENTION MENTION “I feel good” ref posbl use Malaria drug to treat CV19 - NNN recently spoke w person discontinued stomach med re cancer causing ingredient Gave alt drug but it decreased efficacy person’s other med PLEASE LISTEN DrFauci TEST FIRST ⚠️,"COVID19,DrFauci",2
fauci,NONE,Is COVID19 no longer a threat? Is Social distancing no longer a thing? Is Dr. Birx literally throwing up all over her beautiful scarves? Asking for a friend. MENTION MENTION,"COVID19,COVIDー19,coronavirus,DrFauci",1
fauci,AGAINST,"MENTION Yeah, yeah, Americans are outraged but everyone will continue on like good little sheep and wear the mask!  Time to protest America, this guy is a lying, hypocrite POS. ",FauciTheFraud,0
fauci,FAVOR,Wearing a mask - stop the spread ,IStandWithFauci,2
fauci,NONE,MENTION I'm sorry that is just Public Health malpractice.,"COVID19,FauciIsAHero",1
fauci,AGAINST,"MENTION Glad he’s actually telling the truth this time, half of what he says isn’t truthful but all for their hidden agendas!! Don’t matter if he’s the top expert, he has proven that we can’t trust him anymore!!!",FireFauci,0
fauci,FAVOR,"MENTION OMG!  Really!?!  Have you looked at the numbers of deaths with this current coronavirus pandemic !?!  Stop shoveling sh** &amp; DoSomething: more, &amp; improves, tests, PPEs,","coronavirus,pandemic,DoSomething,LetFauciLead",2
fauci,NONE,MENTION Absolute nightmare! Teachers and parents need to demand the country begin to take the lead from Canada and Europe so we can return to school safely.,"WearAMask,WearADamnMask,ListenToFauci",1
fauci,FAVOR,Rand Paul asking the hard questions... True Patriot. Thank you. ,"Patriot,COVID19,OPENAMERICANOW,WWG1WGA,TheGreatAwakening,DrFauci,RandPaul",2
fauci,AGAINST,MENTION I'm not a fan of DrFauci. He really failed AIDS victims when he was Reagan's point man on HIV who moved very slowly against it; some AIDS activists at the time even accused him of mass murder. Now he seems to be bending the stick the other way with COVID19. Wrong both times.,"DrFauci,COVID19",0
fauci,AGAINST,"Wasn't DrFauci in charge of developing the test?  The one that took forever, and then failed?  Are we super sure he's as smart as we think he is?  COVIDー19 coronavirus ","DrFauci,COVIDー19,coronavirus",0
fauci,NONE,"We are free by the goodness of God, not by anything man has done, that is liber ty y. wednesdaymorning  amediting  christianblogs  July4th trump  AtlantaRiot  COVIDIOTS ","wednesdaymorning,amediting,christianblogs,July4th,trump,AtlantaRiot,COVIDIOTS,DrFauci",1
fauci,NONE,MENTION While wearing a damn mask,FauciIsAHero,1
fauci,FAVOR,"MENTION Excuse me MENTION - ""for some reason?"" Are you kidding? Do you LISTEN to DrFauci? Do you LISTEN to how this spreads? Do you LISTEN to the need for masks? What is wrong with you?","DrFauci,masks,coronavirus,Trump",2
fauci,NONE,MENTION He is disgusting!!,FireFauci,1
fauci,FAVOR,"Time to turn off MENTION &amp; MENTION for the MENTION misinformation show. I listen to everything that  AndrewCuomo &amp; DrFauci say, they are the real Leaders of this Covid19   Pandemic. Why don’t we have MassTesting? Trump &amp; cronies want it that way. MENTION","misinformation,AndrewCuomo,DrFauci,Leaders,Covid19,Pandemic,MassTesting,Trump,Lies",2
fauci,FAVOR,I'm incredibly grateful that we have Dr. Fauci to lead us through this pandemic and communicate the science we need to make decisions. The administration's silencing of him is dangerous and misguided.,"COVID19,TrustinFauci,ScienceFirst,FauciIsAHero",2
fauci,NONE,I WILL NOT TAKE A VACCINE.,"BillGatesBioTerrorist,BillGatesIsNotADoctor,FauciTheFraud",1
fauci,FAVOR,"If someone could make Trump say he was wrong, would it be considered a miracle?","TrumpVirus,ImpeachTrumpAgain,IStandWithFauci",2
fauci,AGAINST,nursinghomes and longtermcare had the most deaths of coronavirus   MENTION  Everything was obvious from the beginning and still DrFauci GovernorDeath GovernorAndrewCuomo forced them in those facilities! Public officials don't want to ADMIT! YOU KILLED THEM. R/T,"nursinghomes,longtermcare,deaths,coronavirus,DrFauci,GovernorDeath,GovernorAndrewCuomo",0
fauci,NONE,"MENTION MENTION A YEAR?? Hell no, .MENTION .MENTION!!  Stop letting grossly inaccurate models continue to infringe on our personal liberties &amp; Constitutional Rights!!  CoronaVirus 14thAmendment .MENTION .MENTION MAGA WWG1WGA .MENTION .MENTION","CoronaVirus,14thAmendment,MAGA,WWG1WGA,FireFauci",1
fauci,FAVOR,How we handle COVID-19 requires facts. Science. Medical expertise. Experience. Not political influence.  That person is Dr. Fauci.,SaveFauci,2
fauci,FAVOR,Coronavirus why are people acting shocked or stunned that DrFauci is being openly attacked and demeaned by MENTION or FOXNEWS   It was always going to end that way. No one is ever allowed to tell the Emperor that he has no clothes.,"Coronavirus,DrFauci,FOXNEWS",2
fauci,FAVOR,"MENTION The COVID19 infected ""WhiteHouse staffer"" DrFauci came in contact with was probably MENTION. 🤔","COVID19,WhiteHouse,DrFauci,coronavirus,TrumpVirus,TrumpCoronavirusTestFailure",2
fauci,NONE,Thousands to attend the funeral for George Floyd? What about The WuhanVirus? Where’s the outrage from the left? DrFauci had better weigh in. coronavirus is over courtesy of the riots.,"WuhanVirus,DrFauci,coronavirus",1
fauci,FAVOR,"MENTION Yet, you seemed to spare plenty of time for DrFauci to come to your PressConferences, or should I say, MAGA rallies? What are you afraid of Mr. RealityShow FakePresident? The truth about how you failed the American people on your handling of the CoronaVirus? Just","DrFauci,PressConferences,MAGA,rallies,RealityShow,FakePresident,truth,failed,CoronaVirus,Resign",2
fauci,FAVOR,"MENTION MENTION I'd like to learn what Fauci / DrFauci said that was wrong. Trump's list of wrong is extensive - whether on coronavirus, history, geography, and so many other things.","DrFauci,Trump,coronavirus",2
fauci,NONE,"MENTION But it’s a hoax, with ’s made up by Dems   Karma  ","Karma,FauciIsAHero",1
fauci,NONE,MENTION Plandemic. ,FauciFraud,1
fauci,FAVOR,"Can DrFauci or DeborahBirx tell DonaldTrump that sniffles are not a symptom of Coronavirus. People with allergies, like me, don't want people thinking it is a symptom. I mean, how can he not know the symptoms?","DrFauci,DeborahBirx,DonaldTrump,Coronavirus",2
fauci,NONE,"MENTION MENTION You're more worried about statues of Confederate traitors than the 3.5 million Americans who are now COVID+ or the 141,000 who have died of the coronavirus. TRE45ON  TrumpFailedAmerica  GOPCorruptionOverCountry  DumpTrump  Biden2020 ","TRE45ON,TrumpFailedAmerica,GOPCorruptionOverCountry,DumpTrump,Biden2020,IStandWithFauci",1
fauci,FAVOR,"MENTION MENTION  There is no better explanation for why the U.S. leads the world in COVID-19 cases than the President trusting the word of Chuck Woolery, a washed up game show host over that of Dr. Fauci, the nation’s leading infectious disease specialist. 😷",IStandWithFauci,2
fauci,FAVOR,Thank you MENTION  CNN for just  showing  the scientists in the  coronavirus  COVID19 update WhiteHouseBriefing  we don't need MAGA maggots rally free trump campaign ad Need  to hear DrFauci ,"CNN,coronavirus,COVID19,WhiteHouseBriefing,MAGA,trump,DrFauci,DrBirx",2
fauci,FAVOR,"MENTION Dr. Fauci has been our most knowledgeable, consistent, and trustworthy source of information since the CaronaVirusOutbreak began. This man is nothing short of a hero. Thank you for your commitment to the American people, DrFauci! 🇺🇸","CaronaVirusOutbreak,DrFauci,COVID19,NationalEmergency",2
fauci,AGAINST,I bet Dr. Fauci throws like a girl.  Will he wear his mask? ,FireFauciNow,0
fauci,FAVOR,What's the meaning behind the,"fauciwink,supportpublichealth,wearamask,FauciHero",2
fauci,FAVOR,"MENTION I don’t think self-preservation is in play for many Trump supporters.  Amazingly, many Red Staters think COVID19 is a complete Hoax!  Others believe Dr Fauci &amp; Bill Gates, etc. are trying to trick the public!  Conspiracy theories abound.  Sad. DrFauci is a hero Trump is a zero","COVID19,DrFauci,Trump",2
fauci,AGAINST,"²/³February  -Fauci was wrong about the first coronavirus death (it was the 6th, not the 29th) -29th:Fauci said movies, gyms and malls are ok. ""Dr. Fauci"" Ratings","FauciIsAHero,FauciTheFraud",0
fauci,NONE,"I know I’ll start loosing followers but I don’t care, everybody should be thinking the same and worrying about their safety and others, not worrying about an economy that could be rebuilt, deaths and life’s lost can’t be replaced. COVID19 FactsMatter 💯TrustFauci","COVID19,FactsMatter,TrustFauci",1
fauci,FAVOR,"MENTION MENTION That’s a laugh. Trump has failed Americans. His incompetence is epic. Failed to act last January when he learned of Covid19. He has no plan for recovery.  145,000 Americans are dead. It took trump 6 months to recommend mask wearing.",IStandWithFauci,2
fauci,AGAINST,"MENTION MENTION He advised against travel ban from China early. Thank goodness Trump has great instincts.   Says Masks don’t work. Then says wear a mask, Even though it’s a fact that surgical masks (much less cotton covers) don’t block ChinaVirus - read the warning on the box. ","ChinaVirus,FauciTheFraud",0
fauci,FAVOR,"LOL at MSNBC text beneath Trump presser: DrFauci says ""there will be coronavirus in the fall"" after Trump says virus ""may not come back at all.""","MSNBC,Trump,DrFauci,coronavirus",2
fauci,NONE,Science should guide our COVID-19 policy. ,IStandWithFauci,1
fauci,AGAINST,"MENTION DrFauci was never sidelined by MENTION as insinuated on MENTION, Dr should up his spirit of team-work. We shall overcome Covid19 sooner than we all think.","DrFauci,Covid19",0
fauci,FAVOR,MENTION 1.Covid_19.2.lockdown. 3.clapforourcarers.5.StayHome.6.SocialDistancing.7.globalpandemic.8.facemask.9.FlattenTheCurve.10.contacttracing.11.SecondWave and manager and their assistant will be BillGates and,"Covid_19,lockdown,clapforourcarers,StayHome,SocialDistancing,globalpandemic,FlattenTheCurve,contacttracing,SecondWave,BillGates,DrFauci",2
fauci,NONE,"MENTION Why is it the only people I know with positive test results were those who did not even take the test?! Same story, they had an appointment, did not show yet received a letter w/positive","MAGA,KAG,WWG1WGA_GLOBAL,Patriots,PatriotsUnited,America,Iowa,COVID19,FauciFraud",1
fauci,NONE,MENTION MENTION MENTION MENTION MENTION I'm with him!,FireFauci,1
fauci,FAVOR,Tell madam McCain that THE LINCOLN PROJECT has over 1 million followers,"LincolnProject,mask,DrFauci,hotspots",2
fauci,AGAINST,Please MENTION invite Dr. Stella Immanuel on your show very soon...   FauciTheFraud ,"FauciTheFraud,FireFauci",0
fauci,NONE,"Pardon me, MENTION, but you might be the last in the country, save Trump, who should give anyone a lecture on humility.  msnbc cnn coronavirus DrFauci MENTION MENTION MENTION MENTION MENTION MENTION MENTION","msnbc,cnn,coronavirus,DrFauci,blueKentucky",1
fauci,FAVOR,On the coronavirus I trust the advice of Dr. Fauci over MENTION all day long.,"COVID19,DrFauci",2
fauci,NONE,"MENTION MENTION MENTION I have been following, interacting with Adam since he was at TheStreet (~19 yrs). He is a very well respected, credible financial/healthcare journalist &amp; probably one of the most responsible that I know.","WearAMask,WearADamnMask,COVID19,coronavirus,IStandWithFauci",1
fauci,FAVOR,"MENTION Dear DrFauci, I do not doubt your expertise or concern for the nation. However, this “president” is going to destroy you and your reputation before this is over. It’s what he does best. We need the truth.","DrFauci,COVID19",2
fauci,FAVOR,MENTION MENTION should be deferring to DrFauci when answering questions about ANYTHING COVID19 related.,"DrFauci,COVID19",2
fauci,NONE,Women have basically evolved to be our personal QA department . . .,"COVID19,DrFauci,Darwin,joerogan",1
fauci,AGAINST,MENTION Where is DrFauci  ??? ,"DrFauci,coronavirus",0
fauci,NONE,MENTION CA has had a state-wide mask requirement for months now. Cases have still been rising.,FireFauci,1
fauci,AGAINST,MENTION Terrible man!!!,"FireFauci,FauciFraud",0
fauci,NONE,This is like amputating a leg to cure a scrape on your knee.   Is this stupidity or malice? Both?  COVID19 ,"COVID19,FireFauci",1
fauci,AGAINST,MENTION The high CO2 &amp; low oxygen caused by the MASK impaired Fauci's throw.  P.S.,FireFauciNow,0
fauci,AGAINST,"We The People have heard and seen enough of his flip-flop flapping lips and we're tired of it. He wants to hold NY as the model of handling the virus well, even though 32k people have died...",FireFauci,0
fauci,AGAINST,MENTION MENTION MENTION Oops...Guess Fauci forgot there is a video on “Today Show” on Feb. 29 of him saying there was no need for Americans to change their behavior because of the Coronavirus. ,FireFauci,0
fauci,NONE,"MENTION Should I make a list of the horrible things TrumpIsACompleteFailure has said about women, covid, War Heroes, sht hole countries, your state is going down in flames with covid-19 cases and trump is playing golf. The White House Covid Task Force has failed the US.","TrumpIsACompleteFailure,FauciHero",1
fauci,FAVOR,Thank God for Dr. Fauci!  COVID19 Covid_19 DrFauci MENTION 🙏🏼🇺🇸,"COVID19,Covid_19,DrFauci",2
fauci,NONE,"Win up too $4,000 in Quicken Loans Quickly sweepstakes!!!","COVID19,Trump2020,TrumpPressConference,sweepstakes,giveaway,DrFauci,whiteprivilege",1
fauci,NONE,"MENTION 145,860 deaths. 4,237,411  cases. Covid growing exponentially. Only 14.9% tested. STILL NO PLAN. 43 million unemployed. US soldiers being murdered by Russia MENTION MENTION MENTION MENTION MENTION FAILED AMERICA  ","trumpownseverydeath,trumpgenocide,faucihero",1
fauci,NONE,.MENTION how does it feel knowing you were responsible for HermanCaine’s death. covid19. ,"HermanCaine,covid19,IStandWithFauci",1
fauci,AGAINST,"Fauci is pathetic. He makes me sick. Liar, fraud, clintonian",FireFauci,0
fauci,AGAINST,So for fifty years it has been Fauci's job to get us ready for a pandemic - and - now we are supposed to listen to him criticize a President who has been in office for three years for not being prepared? MENTION,"FireFauci,FauciFraud",0
fauci,NONE,"MENTION I took it. I know it works. I am alive to tell my story, why isn’t there a push to donate recovered patients plasma ? Media should be asking for donations and telling where we go MENTION MENTION",FireFauci,1
fauci,FAVOR,"MENTION I hope your son doesn’t die because he didn’t listen to Dr. Fauci, Chuck.   I guess you don’t think it’s a hoax now huh?  ",IStandWithFauci,2
fauci,FAVOR,"Poor DrFauci doing all these interviews because he’s the only one ppl trust. But don’t ask him leading, repetitive questions MENTION. Let the man go home.","DrFauci,coronavirus",2
fauci,AGAINST,"Can we all agree that we got duped by this fauci character? Went on 60 minutes and tells everyone not to wear a mask, then like three days later says wear one. Now he’s saying wear goggles? Can we find someone else?","fauci,FauciTheFraud",0
fauci,FAVOR,MENTION I am extending an invite to you and all your cronnies to Brooklyn NYC to repeat the shit you have been talking about our boy MENTION I will pay for all of your medical bills afterwards. ,"Brooklyn,NYC,FlattenTheCurve,COVID19,pandemic,FauciIsAHero",2
fauci,FAVOR,MENTION MENTION MENTION Oh hello Dr Lady. You really MUST contact DrFauci with your proclamation on masks So many scientists and they’ve all been wrong. Thank goodness we have brainiacs like you to guide us,"DrFauci,masks,scientists,WearADamnMask",2
fauci,FAVOR,"If Trump was smarter than the scientists and Dr Fauci, we wouldn’t have: 134,000 deaths and counting. Over 3m infected A resurgence of infections, specially in AZ, FL and TX But he isn’t. So we have TrumpVirus DonTheCon So","TrumpVirus,DonTheCon,IStandWithFauci",2
fauci,FAVOR,The WH attacking Fauci during a worsening pandemic is like Gilligan’s Island banishing the Professor.  🙄,"COVIDIOTS,TrumpKillsUs,FUTrump,FauciHero",2
fauci,NONE,MENTION How can you say that when he praises New York for their stellar response(sarcastically)!!!!! He should have been gone!!! He has too much financial interest to even remotely speak about the science and what's best for the American people!!!,FireFauci,1
fauci,FAVOR,"MENTION, good job. You FAILED Florida, because you are so busy pandering to a sociopath, MENTION. All you had to do was order a state-wide mask requirement. But no, you had to run to daddy to decide what was right. COWARD!","Floridacoronavirus,FauciHero",2
fauci,AGAINST,MENTION Please show Fauci the door.,FireFauci,0
fauci,AGAINST,Uh MENTION DrFauci not helping this morning. Sorry. Coronavirus ,"DrFauci,Coronavirus,FoxAndFriends",0
fauci,NONE,MENTION MENTION For now.,FireFauci,1
fauci,AGAINST,MENTION MENTION Fauci has a financial interest In the vaccine.  He stands to profit handsomely from this.,FauciTheFraud,0
fauci,NONE,MENTION Cooking the books to keep COVID19 FEAR alive. Don't trust the,"COVID19,DeepState,MedicalIndustrialComplex,CDC,NIH,DHS,FauciTheFraud",1
fauci,NONE,MENTION It goes deeper  Compromising one’s Immune system is What Gates is after  Dig deeper Compromising a child’s natural immune system To fight - Masks are suppressing  Herd  Immunity   Making society more vulnerable and in need Of a vaccine  IS what the NWO is after ,FauciTheFraud,1
fauci,NONE,MENTION We also have the most coronavirus hospitalizations and DEATHS. Those things are NOT exaggerated by more testing! TrumpIsAnIdiot ,"coronavirus,TrumpIsAnIdiot,TrustFauci",1
fauci,FAVOR,"DrFauci  -US/Brazil lead world in  cases &amp; deaths -US/Brazil flaunt science/data -other countries flattened curve &amp; reopening -they wear masks, social distance, follow protocol  Proof guidelines &amp; masks work.  Covidiots kill.",DrFauci,2
fauci,AGAINST,"MENTION needs to answer some questions,  since their ""guidelines"" are wreaking havoc on our country. Before, Fauci said no need to wear masks before since he ""wanted to save them for med staff"". Does that mean he no longer cares if med staff have masks? Why not??FauciTheFraud",FauciTheFraud,0
fauci,AGAINST,MENTION The projection of millions dead has YET to materialize. The goal post keeps getting MOVED. He was NEVER elected. Will he accept responsibility when Americans begin to REVOLT &amp; our country descends in CIVIL UNREST? Power is SEDUCTIVE aye DrFauci? Why give it up? Covid19 MENTION,"DrFauci,Covid19",0
fauci,AGAINST,"MENTION I was hoping we were on the one yard line... If only on the 50 yard line, the country will collapse by the time we get to the end zone... Look at the charts again DrFauci ","DrFauci,DrainTheSwamp,MAGA,istandwiththepresident,coronavirus,CoronavirusPandemic,China",0
fauci,FAVOR,Like it is so infuriating. That man has done his absolute best in this situation which is exactly the problem. He’s too good. Makes MENTION look like the incredibly small man he is.,"WearAMask,DrFauci",2
fauci,FAVOR,Common sense. Imagine that.,"WearADamnMask,COVIDIOTS,FauciIsAHero",2
fauci,AGAINST,MENTION Hell no! I trust a rabid dog more than I trust this guy!,FireFauci,0
fauci,FAVOR,MENTION We are back on top! Happy MENTION? You are the main COVIDIOTS. You need to listen to DrFauci. WearAMask and,"COVIDIOTS,DrFauci,WearAMask,goAway",2
fauci,FAVOR,"MENTION just insulted DrFauci, science, poor parents, and wants to put kids at risk. But I'm sure not his kids.","DrFauci,SenateHearing,coronavirus",2
fauci,FAVOR,"DrFauci says Coronavirus is his ""worst nightmare.""  Virus is SURGING in dozens of states because everyone was in such a hurry to get out there and re open everything. SlowDown America. BeSafe ","DrFauci,SURGING,SlowDown,BeSafe,Masks,SocialDistancing",2
fauci,AGAINST,MENTION I do not think he is a fraud. I KNOW he is a fraud!,"faucifraud,FauciTheFraud,FireFauci",0
fauci,FAVOR,"To RandPaul MENTION: A Kentucky child with COVID19 is on a ventilator, not that you care. Btw, DrFauci is to end-all as you are to slime.","RandPaul,COVID19,DrFauci",2
fauci,FAVOR,"MENTION MENTION COVIDIDIOTS gonna covididiot- that’s not hateful just truth. Gov Cuomo followed the science as NY became a hotspot due to it being a travel hub for European, international passengers. NY’s reopening by Phase1, Phase2, Phase3 according to met criteria.","COVIDIDIOTS,ITrustFauci,FauciIsAHero",2
fauci,NONE,Trump: ''The cure can't be worse than the problem.''  Fact: Trump's Easter ''cure'' will make the problem WORSE... ,"DrFauci,coronavirus,CoronavirusOutbreak,CoronaVirusUpdates,pandemic,COVID19,COVIDー19,Covid_19,TrumpVirusCoverup,TrumpLiedPeopleDied,EasterMassacre",1
fauci,NONE,Science is real.,"COVID19,IStandWithFauci",1
fauci,AGAINST,MENTION Fauci is incompetent! He has too many conflicts of interest! He needs to recuse himself or be forced out!,FireFauci,0
fauci,FAVOR,"The MENTION &amp; DrFauci Interview on COVID19 has been so informative. No politics. Just honest, educated, precise questions. Thanks fam.","DrFauci,COVID19",2
