Target,Stance,Text,Hashtags,Stance_Processed
school_closures,FAVOR,If Vanderbilt University and Williamson Co schools have closed wouldn't it be the responsible thing to consider closing more schools before the coronavirus becomes widespread and overwhelms our hospitals? MENTION,"coronavirus,CloseTheSchools",2
school_closures,NONE,MENTION MENTION Everyone has to follow the law. As an Indian I’m also concerned that only good education will allow our children to reach their true potential. Don’t strangle schools by exercising Government control over fees. Don’t strangle our future,SaveOurSchools,1
school_closures,NONE,MENTION Accurate. It is indeed high time that we have an honest discussion about private schools.,SaveOurSchools,1
school_closures,FAVOR,"MENTION MENTION Isn’t it time to SUE Stitt? Numbers increasing in hospitals, ICU’s, and infections. Teachers and staff ARE AT SERIOUS RISK! No schools should open! Please help!SchoolsMustShutdown",SchoolsMustShutdown,2
school_closures,FAVOR,Option of homeschooling is for the rich. Not for the poor. You gave Us no choice. Then you say if they don’t go to school there wont be be space for them next year 🤷🏼‍♀️. What choice or options are there?,"COVID19,angie,LockdownSA,SchoolsMustShutdown",2
school_closures,NONE,OurStudents are everything for us. Self financed schools are not asking for anything more than enough helpourstudents PMOIndia MENTION,"OurStudents,helpourstudents,PMOIndia,SaveOurSchools",1
school_closures,AGAINST,"MENTION My 2 teenage sisters, my nephews and many more did not learn one thing since the schools closed here in California. The only 2 children I knew that their teachers actually taught them something was two 7 year olds; one in California and the other in Colombia.",OpenSchools,0
school_closures,NONE,SaveOurSchools Schools are doing the best they can &amp; government should undstd &amp; appreciate the efforts behind running an Online classes in today's  pandemic time. I am sure things will look bright soon.   Let support our schools,"SaveOurSchools,SaveOurSchools",1
school_closures,AGAINST,MENTION MENTION Every European country has their schools open No Super Spreaders get a grip open up the schools . . As far as the PresSec people make mistakes  everyone knows it was a slip of the tongue.,OpenSchools,0
school_closures,FAVOR,1/ I’ve got a solution. Why don’t then school districts just give us our summer vacation early. We could end school mid March and resume school in mid June if coronavirus is contained. The 2019-2020 school year could be finished during what would have been...,"coronavirus,CloseTheSchools",2
school_closures,NONE,"Parents need to prepare for the possibility that schools will call the police and/or CPS in the event that they don’t bring their kids to school. Idk if they’ll keep it up, what with the pandemic, but they def did it in SETX (pre-covid)",SchoolReopening,1
school_closures,AGAINST,NEWS FLASH!  While the Governors are pushing CDC recommendations . . . The CDC Never recommended for Schools to close at all!,OpenSchools,0
school_closures,FAVOR,"MENTION Don't forget the ever popular ""we are the outlier here!""  No shit Sherlock, the countries who have reopened schools didn't totally fuck up their response to this virus. We all need to tell","TrumpTheTwitterTwerp,notmykid,NotMyChild",2
school_closures,FAVOR,MENTION MENTION Teachers at Creek planet school (venus campus) Bachupally forced to work from 9am-3pm. Kindly take necessary action. Allow teachers to stay home too. Coronavirus  Request MENTION  to take necesary action &amp; support staff.,"Coronavirus,CloseTheSchools",2
school_closures,FAVOR,MENTION The science should be the only thing that matters to reopen schools,NotMyChild,2
school_closures,FAVOR,"I challenge MENTION MENTION MENTION MENTION  to attend schools 5 days a week, 7 hrs a day when schools reopen. Come on in, sit in a desk, use the kids' restrooms, navigate the crowded halls, ride the bus, sit in the cafeteria if it's so safe.",NotMyChild,2
school_closures,AGAINST,Y’all want schools to shutdown but your kids are all over the streets with no masks 😒,SchoolsMustShutdown,0
school_closures,AGAINST,During these testing times Gujarat government should support schools that are finding new ways to bring normalcy in the lives of the school going children.,SaveOurSchools,0
school_closures,NONE,MENTION when you say “use critical thinking and logic” liberals heads explode. 🤣🤣🤣,"COVID19,OpenSchools",1
school_closures,AGAINST,"MENTION tells us that this is the Fourth Industrial Revolution. Digital citizenry is key, digital illiteracy will take us out of the race. MENTION &amp; MENTION Please don’t stop schools &amp; online learning but EXTEND it to everyone.","SaveOurSchools,RightToLearn",0
school_closures,NONE,What a lack of intestinal fortitude MENTION you will have the deaths of Australians on your hands. When we reach 12 pages of obituaries like Italy please look in the mirror for the cause.,"lockusdown,COVID19Aus,coronavirus,CloseTheSchools",1
school_closures,FAVOR,COVID-19 community spread cases in my community (including a student) and just got a donation request from my school district for disinfecting wipes and hand sanitizer as the schools are running out and both are back ordered.  Hmm...maybe they should.. ,CloseTheSchools,2
school_closures,FAVOR,"MENTION MENTION FL Covid19 cases are going ⬆️ not ⬇️. MENTION re-evaluate that. The workers within the school system are mainly in the ""high risk"" Bus Drivers, Teachers, Aides, Administration, Custodial, and support staff.  SocialDistance in already overcrowded classes??","Covid19,SocialDistance,NotMyChild",2
school_closures,FAVOR,"Please tell the government to shut down schools and pay teachers without bringing up the child support grant as if it's not important yona. I don't understand why people always attack people who earn grant, it's for kids, they are innocent they need it.",SchoolsMustShutdown,2
school_closures,FAVOR,"3 cases of COVID-19 (coronavirusuk) in 2 schools in my City, both involving teachers coming back from the North of Italy and having contact with the children for almost a week before anything was done.","coronavirusuk,CloseTheSchools",2
school_closures,AGAINST,"Listening to MENTION conducting a round table on re-opening the schools. Great panel, including a school board member from the Quad-Cities.","IA02,iapolitics,OpenSchools",0
school_closures,NONE,"If all are adopting  new techniques  of working  than why private schools  can not?   Please think over the resolution made on ' No school No fees'. We teachers  are working  hard beyond our boundaries, leaving all personal family responsibilities to serve kids.",SaveOurSchools,1
school_closures,FAVOR,"MENTION Please, parents, speak up- call your board of education, your superintendent. YOUR voices are the only voices that matter to the decision makers. “Recommended distancing when possible” is NOT an answer to how schools will keep everyone safe.","NotMyKid,NotMyChild",2
school_closures,NONE,DonaldTrump needs to either step up and lead the United States during this uncertain time or he needs to step down (resign). We cannot have a president doing nothing about this ,"DonaldTrump,coronavirus,COVID2019,CloseTheSchools",1
school_closures,FAVOR,MENTION do NOT OPEN SCHOOLS!! Do Something right . Please! missouri kcmo MENTION help.,"missouri,kcmo,SchoolsMustShutdown",2
school_closures,FAVOR,"Kayleigh McEnany said ""the science shouldn't stand in the way"" of schools opening.  During a pandemic the only thing we should listen to is SCIENCE! My children are not political pawns","NotMyChildren,NotMyChild",2
school_closures,AGAINST,MENTION And Children have a refuge from Child abusers!,"schools,OpenSchools",0
school_closures,FAVOR,"For those so “pro-life” you want me to sacrifice my children and myself (teacher) for “normalcy”. Funny how the D’s are accused of making masks political, while Trump &amp; ilk sacrificed 100k Americans &amp; are now coming for the children to win an election/raise economy!",NotMyChild,2
school_closures,AGAINST,Schools must open in the fall. Early learning (K-4th) is so vital. Children won’t get what they need in most homes.OpenSchools,OpenSchools,0
school_closures,FAVOR,MENTION MENTION This footage was filmed during the last week. This is MENTION America and it is terrifying. I’m not facing the TrumpsGestapo but I am facing MENTION opening with no face mask requirement or social distancing plan.,"TrumpsGestapo,TrumpVirus,SchoolsMustShutdown",2
school_closures,NONE,The body running its own schools cannot be the body regulating other schools.  ,SaveOurSchools,1
school_closures,NONE,"what forced government to take this step? 1.schools even after pay cut to teachers, not even talking about cut in fees 2.expenses like electricity,stationary,contact pays are saved and benefit not transferred to students. ",SaveOurSchools,1
school_closures,FAVOR,"People who don’t understand accountability, think they can never do the wrong thing. Be accountable, do right for our kids, teachers and schools",SaveOurSchools,2
school_closures,FAVOR,Kenyan Education Minister recently announced that schools in kenya will remain closed until 2021. And yet in SA we have people like angiemotshekga who think SA schoolkids are exempted from succumbing to the virus. ,"angiemotshekga,SchoolsMustShutdown",2
school_closures,AGAINST,"Open schools , colleges and universities . We should stand with teachers.","StandWithTeachers,OpenSchools",0
school_closures,FAVOR,"MENTION Schools are petri dishes for any infection like flu .Any study that has been done abt kids is flawed because we protect our children,since March they have not been interacting with other kids. Reopening will cause outbreaks.Teachers,Staff,families  will be affected",NotMyChild,2
school_closures,FAVOR,MENTION MENTION How the hell are kids meant to practice social distancing in classes of 40 kids? No hand sanitizer or even hand soap in toilets. Morrison is making a mockery of,"Morrison,SocialDistancing,morrisonmixedmessages,CloseTheSchools",2
school_closures,NONE,Schools and teachers overnight transformed themselves. It was schools and teachers who engaged children and lifted their spirits by involving them in meaningful activities.SaveOurSchools,SaveOurSchools,1
school_closures,FAVOR,There are solutions out there for all of our public services including Parliament schools Etc where they could use video conferencing solutions to continue to meet and teach remotely. This would be a low-cost yet effective solution.,"remoteworking,COVID19,CloseTheSchools",2
school_closures,NONE,Just another day where Betsy DeVos is a fucking evil insane piece of trash.,CloseTheSchools,1
school_closures,AGAINST,"If schools don't open this fall, can we just drop the kids off at Walmart for 7 hours?",OpenSchools,0
school_closures,FAVOR,okay but it’s abit worrying when hertfordshire has the most coronavirus cases than anywhere in the UK and that’s where you go to college PLEASE,CloseTheSchools,2
school_closures,NONE,How are they going to pay teachers when they can't afford to pay R350.00 for Covid-19 Social Relief of Distress Grant.,SchoolsMustShutdown,1
school_closures,FAVOR,"Kiddo has been homeschooled for years. If it's possible and available, I hope that can be done.",SchoolReopening,2
school_closures,FAVOR,Trump &amp; Gubner Abbott want schools 2 reopen. Every local ISD here is getting *at least* a 5% budget CUT. How exactly do they expect this 2 work? ,"TexasCovid19,SchoolsMustShutdown",2
school_closures,AGAINST,"If daycares and preschools are open and thriving, WHY can’t K-12 schools fully open?",OpenSchools,0
school_closures,FAVOR,"No one has ever come up with a real plan for what happens when a student, teacher or staff member tests positive or dies from COVID-19. Do you close the school? Do you send the kids in knowing one of them may have contracted it?  ",CloseTheSchools,2
school_closures,NONE,MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION Focus needs 2be on quality &amp; accountability irrespective of who the provider is. It’s shocking that as per MENTION recent report that 75p of students in urban India choose fee paying private schools over FOC Govt. Separate Govt role as provider &amp; regulator,"students,SaveOurSchools",1
school_closures,AGAINST,MENTION Will you bailout private schools with the per child expenditure of the government in a govt. School in Gujarat. If not then stop politicising education. MENTION MENTION,SaveOurSchools,0
school_closures,NONE,Teachers are humans too. We need salaries. And decent ones are enough. This lockdown has been heavy on all of us and we need to come together as a community instead of promoting disharmony. The school is a sacred institution. It cannot be equated with profits.,SaveOurSchools,1
school_closures,FAVOR,MENTION COVID cases down to next to nothing Safe vaccine Effect treatment for those who get it  Then and only then can we talk. Until then,"notmykid,NotMyChild",2
school_closures,FAVOR,"MENTION MENTION So what? So what? Yeah, sure, what's a year in a child's life?   What will happen to the schools and teachers - the entire communities, for that matter?  And oh yeah, not one person under 30 has dies because of","COVID19,mepolitics,OpenSchools",2
school_closures,NONE,"Can I not get coronavirus? Like, I'm healthy enough to fight it, but I might give it to my dad who can't fight it. ",CloseTheSchools,1
school_closures,FAVOR,"MENTION POS in Chief promised to protect us. That promise should have included our children, teachers, and everyone who works in our schools. Not just the 1%. But the smart ones knew. And we voted for Hillary.",NotMyChild,2
school_closures,FAVOR,MENTION  no longer gets data. It goes to the White House. Great. The country we relied on to keep us safe and that said the virus is a hoax. Now has contol over the numbers we see. And he wants schools open,NotMyChild,2
school_closures,NONE,"If Private schools have earned for many years and so should not take fees for a year than logically speaking Government is collecting Taxes since 1947 so they should also give all services like petrol, electricity, water for free for one year. Shouldn't they?",SaveOurSchools,1
school_closures,FAVOR,MENTION We don't know if many kids will be crippled for life by the plague yet. In 20 years we'll probably have a good idea about how seriously we should have kept kids safer at home for another year until the vaccine will hopefully be available. ,CloseTheSchools,2
school_closures,AGAINST,"USA are leading the chart for confirmed covid19 cases, active cases and death yet they're opening their schools. Please MENTION MENTION MENTION MENTION open our schools ",OpenSchools,0
school_closures,FAVOR,MENTION And parents shouldn't be forced to choose between their kids lives and Trump’s hopes to get re-elected. MENTION,CloseTheSchools,2
school_closures,AGAINST,"Think back to your childhood and think about the role teachers have had in who you are now as an adult. By shutting down schools, you’re effectively taking away the livelihood of those very same teachers. ",SaveOurSchools,0
school_closures,FAVOR,"Ok MENTION MENTION  now a student MENTION tests +ve, what are you waiting for to close schools?","ScoMoAct,AUSPMACT,9News,coronavirus,COVID19Aus,ClosetheschoolsAustralia,CloseTheSchools",2
school_closures,FAVOR,"“A major teachers union in Los Angeles says the district can’t re-open schools until there is a ‘moratorium’ on charter schools.""   With good reason. Charter schools do not protect teachers, refuse troubled students, drain money and talent from our school system.",SaveOurSchools,2
school_closures,FAVOR,"MENTION MENTION No, its a really simple visual demonstrating that our children and families are at risks. None of the people advocating for schools opening have children who will be impacted by this. Trump, DeVos, Pence...",NotMyChild,2
school_closures,FAVOR,Hey MENTION what are you doing to help central Florida teachers in MENTION to stay safe this school year? MENTION doesn’t seem to want to take responsibility for closing the county and keeping kids and teachers safe. ,"COVID19,SchoolsMustShutdown",2
school_closures,FAVOR,When you want you’re school to cancel classes but then you realize you’re from Ohio 🤡🥰🥰 SUNY coronavirus CoronavirusOutbreak ,"SUNY,coronavirus,CoronavirusOutbreak,CloseTheSchools",2
school_closures,FAVOR,"Schools should just be closed,the 2020 curriculum will continue once the vaccine is found,even if it means 2020 curriculum get done in 2021-2022,we’ll have to adjust &amp; catch-up at some point.  ",SchoolsMustShutdown,2
school_closures,NONE,"The order, even if aimed at populism, is ill informed and ill thought out. It does not help anyone. It just perpetuates the inevitable collapse of hundreds and possibly thousands of schools in the coming months. SaveOurSchools education MENTION MENTION ","SaveOurSchools,education,SaveOurSchools",1
school_closures,FAVOR,"MENTION MENTION In 5 weeks, the Premier plans to move kids to the front lines, unprepared. ",CloseTheSchools,2
school_closures,FAVOR,Here in PA our schools are basically just opening up as if nothing ever happened. Our governor is wonderful so im not sure WTF is going on. Im sending my daughter to cyber school.,NotMyChild,2
school_closures,NONE,"The Federal Government has on Monday, 13th July, 2020, released guildlines and requirements for the reopening of schools at all levels though no date of resumption is yet to be announced.  The big question is can students cope? ","CNUI,COVID19,OpenSchools",1
school_closures,AGAINST,Why is opening schools a political issue now? Families of kids with special needs are really struggling without school or in person services. Zoom makes my son’s sensory issues worse. Do ye want to come over and hold him while he screams? That’s the reality of it.,OpenSchools,0
school_closures,FAVOR,Schools must shutdown I'm not sending my child to school,SchoolsMustShutdown,2
school_closures,FAVOR,"Everyday parents choose to send their kids to schools understanding there are risks, be it bulling to shootings. My Sons school was locked down 4 times last year, 3 guns, 1 bomb threat. Schools haven’t been safe for awhile. This is simply one more thing to consider.",NotMyChild,2
school_closures,AGAINST,"So if the schools do Online learning for next year, what do the homes without Internet access and working parents supposed to do???","notmykid,NotMyChild",0
school_closures,FAVOR,"Pro lifers:  Life begins at conception We must protect all those babies  Also pro lifers: Send the kids to schools or defund them! We know we’re in the middle of a pandemic and some may not make it, but we have to take the chances.",NotMyChild,2
school_closures,NONE,"Imagine people saying teachers must not get paid if schools shut down, yet some people get grants just for having babies🚮🚮","Angie,COVID19SouthAfrica,SchoolsMustShutdown",1
school_closures,FAVOR,I don’t care about the coronavirus I just want to get out of this my dumbass school lmao,CloseTheSchools,2
school_closures,NONE,The collaboration of teachers and parents is appreciable as they both maximise their capabilities to keep the young learners engaged to bring back normalcy in their academic routine.Teachers need a fair justice for their undying efforts during the lockdown period.,SaveOurSchools,1
school_closures,NONE,"Across India, a whole spectrum of parents and the government have taken to systematic outrage and criticising of school's charging fees in the lockdown period. They say the phones, laptops and broadband charges are expensive and unnecessary.",SaveOurSchools,1
school_closures,FAVOR,"Now stop calling them schools, colleges, universities because they are test centers now. You have to teach at home &amp; schools just to rate excellent, good, poor. Honestly, I am speaking after experience of children education. Therefore, make everything online.",SaveOurSchools,2
school_closures,FAVOR,We would all feel very different about schools reopening if we had a goverment that: -Was trustworthy -Had best interest of children as only motivation  -Based on Science  -provided necessary resources to ALL schools -had a National plan   None of these is true  ,NotMyChild,2
school_closures,FAVOR,MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION The entire premise is wrong. There is NO way to teach in full PPE. There is NO way kids keep masks on for 7 hours. Has anyone talking about these things EVER stepped foot inside a classroom to teach??,SchoolsMustShutdown,2
school_closures,FAVOR,when the coronavirus is in your state but the administration of your school won't close it down,CloseTheSchools,2
school_closures,NONE,Teachers put in a lot of effort to conduct online. Schools face cutbacks to fund a pay for teachers.,"SaveOurSchools,RightToLearn",1
school_closures,AGAINST,"Ok, so we can't trust educators to safe distance or wear masks? Why in the hell are we letting them teach our children?OpenSchools",OpenSchools,0
school_closures,FAVOR,"MENTION No school is worth attending if it means your kid’s/kids’funeral, memorial service or cremation will be held w/in about 3 wks, more or less because of it!   COVID19 ","COVID19,SchoolsMustShutdown",2
school_closures,FAVOR,This is so stupid. Someone has to fricking get corona virus in order for the school to close 🙄 ,CloseTheSchools,2
school_closures,FAVOR,MENTION My child will not be going back to school next month.   Incidence of COVID is 10x more now than it was when schools here (Connecticut) closed on March.  ,NotMyChild,2
school_closures,FAVOR,MENTION There's a bunch of Charlie Manson's running around. Don't leave your life in these killers hands. And do not sacrifice your children for these murderers!  WearAMask ,"WearAMask,NotMyChild",2
school_closures,AGAINST,"I just left a voice mail message for MENTION of course they dont answer, I asked when Illinois homeowners will be refunded their property taxes considering schools won't be open this fall.","standupillinois,openillinois,OpenSchools",0
school_closures,AGAINST,"MENTION The priority of any government should be to provide education to students and not shutting it down. By shutting down schools &amp; online classes,the MENTION government will make Teachers &amp; schools fall into debt trap.The adverse impact of such a move is multifaceted.",SaveOurSchools,0
school_closures,FAVOR,"MENTION MENTION Florida does NOT meet re-open criteria.  Schools do NOT pass the 3 C's  Closed Spaces, Close Contact, Crowded Areas.   Since Florida Fails the CDC guidelines it is my duty as a Parent to say MY CHILD will not be in a ""brick and mortar"" school.  FloridaCovidEpicenter ","FloridaCovidEpicenter,NotMyChild",2
school_closures,AGAINST,MENTION Schools need to reopen. The science shows children who do contract Covid do not become ill like adults and they do not pass it.,OpenSchools,0
school_closures,AGAINST,Should schools reopen this fall? Policymakers should consider the following data:  ➡️ Kids are not at serious risk from COVID-19 ➡️ Kids are not super-spreaders ➡️ Virtual learning has significant drawbacks ➡️ School closures exacerbate educational disparities ,"IWed,OpenSchools",0
school_closures,NONE,"While schools planned to keep learning going for children, little did they know govt was working on cutting them from the source.  Whose intention do we trust here?  Choose your side wisely parents, it’s about your kid’s future, not temporary evasion of expense!",SaveOurSchools,1
school_closures,FAVOR,MENTION I think the kids who get COVID-19 at school should go to MENTION's home until they get over it.   COVIDIOTS  ProtectOurKids ,"COVIDIOTS,ProtectOurKids,NotMyChild",2
school_closures,NONE,At the supermarket today I saw people make jokes about social distancing before giving each other a hug. This is not a hoax - take it seriously to protect everyone.,"COVID19,CloseTheSchools",1
school_closures,FAVOR,They shouldn't open the school.. keep it online and donate some laptops and some wifi.,SchoolReopening,2
school_closures,AGAINST,"MENTION Let's be careful what we wish for. If govt schools were working fine, India would not have needed private schools. School owners pay teachers, rentals &amp; other expenses from the fee that parents pay. With FRC, anyways, there is control on fee. What more is needed?",SaveOurSchools,0
school_closures,FAVOR,MENTION And he wants to force schools to reopen.,NotMyChild,2
school_closures,AGAINST,"All you hoax believers can send your children back to a COVID-19 incubator, but",NotMyChild,0
school_closures,FAVOR,MENTION Don’t teachers and learners fall under your banner of “all South Africans”? How do we force children to social distance when you can’t even make adults Social distance?? ,"TeachersLivesMatter,StudentLivesMatter,SchoolsMustShutdown",2
school_closures,NONE,Quote of the day:  Take comfort and shelter under the wings of the Lord.  COVIDー19  coronavirus ,"COVIDー19,coronavirus,CloseTheSchools",1
school_closures,FAVOR,"Don’t Experiment on our kids MENTION! Open Schools, Op Minnesota!",OpenSchools,2
school_closures,FAVOR,We still need to engage on the matter of schools We support teachers on this one   mbali  TsongaDrive  SchoolMustClose,"mbali,TsongaDrive,SchoolMustClose,SchoolsMustShutdown",2
school_closures,NONE,"MENTION MENTION Perhaps you need to acquaint yourself with the yardstick for measuring the cost of 'quality' education (provided by pvt schools that cater to 50% of the Indian school kids, and by the way to which most of the govt officers children go!). Just a thought",SaveOurSchools,1
school_closures,NONE,"MENTION MENTION MENTION MENTION MENTION MENTION When we teach our students online, we teach them with 100% chapter clarity, we are covering up 100% syllabus. So its not only about cost bare by schools. Its about their teachers' 100% dedication. So i think the comparison is not correct.",SaveOurSchools,1
school_closures,FAVOR,"Anyone who thinks kids will respect social distancing rules and stick to strict protocols about behavior, hallway interactions, bathroom breaks, riding the bus, and eating lunch hasn’t spent more than ten minutes in a school.",SchoolReopening,2
school_closures,FAVOR,What are you waiting for? MENTION MENTION MENTION  MENTION coronavirus southcarolina Close the schools!,"coronavirus,southcarolina,CloseTheSchools",2
school_closures,AGAINST,"MENTION I’ll bet that if the Feds were offering 💰 to open schools, you’d mandate they open ASAP. Stop the delay in","MclennanCounty,OpenSchools",0
school_closures,FAVOR,"How about maga teachers and maga students go back to public schools first, joined by 3rd party voters, ""sitting this election out"" and ""writing a name in"" voters. After one month, we'll reassess in person classroom instruction. Until then, it's online for our kids!",NotMyChild,2
school_closures,NONE,"MENTION MENTION MENTION MENTION MENTION MENTION All the more reason to keep supporting each other &amp; raising our voices against everything tht is going wrong in education system of India. Unfair decisions &amp; outcomes cannot be tolerated. Parents, teachers, schools have to stand together for RighttoLearn &amp; to","RighttoLearn,SaveOurSchools",1
school_closures,FAVOR,Right to  quality education is a fundamental right and schools are doing it to the best online,SaveOurSchools,2
school_closures,AGAINST,"MENTION I'm thinking that if kids going into college thing that 15% of $8,000 is about $300.00 that we really need school choice and to open up schools now.  SchoolChoice ","SchoolChoice,OpenSchools",0
school_closures,FAVOR,The same people that are running around saying they won’t where a mask because it’s government control are now demanding that you send your children to school,"Hypocrisy,NotMyChild",2
school_closures,FAVOR,MENTION Children are not allowed in school if they have a contagious disease.  Letters are sent home informing parents. Just in case. Asymptomatic covid Could quickly infect the entire school. Then the community. It is foolish to contemplate opening until testing is in place.,NotMyChild,2
school_closures,FAVOR,"To anyone that thinks schools should open in regions with outbreaks, I invite you to become a teacher and put your money where your mouth is. There will be plenty of openings in the next two months. You're only sharing a classroom with 40 to 300 people per day.NotMyChild",NotMyChild,2
school_closures,AGAINST,"With schools closed because they cannot afford the costs involved, and lack of stimulus of any kind, unfortunately the students will miss an important part of what they needed to normalise - the teachers MENTION MENTION MENTION",SaveOurSchools,0
school_closures,FAVOR,"What MENTION and MENTION are orchestrating by opening schools is a veritable human sacrifice on the altar of commerce, which benefits the 1% but is paid entirely by the lower classes.",OpenSchools,2
school_closures,FAVOR,"Social distancing in a classroom would require a room the size of a football field and no playtime. MENTION, why do you insist on putting my wife (teacher) at risk???","coronavirus,CloseTheSchools",2
school_closures,NONE,If schools will not be  paid by the parents  then how they will pay to their manpower . Either govt will take the responsibility that they will  pay to private teacher until school will not get any fee from parents.SaveOurSchools,SaveOurSchools,1
school_closures,FAVOR,I saw my son's high school principal walk down the supermarket aisle in the wrong direction. His daughter corrected him &amp; he was annoyed. This is the man I am trusting to follow CDC guidelines to head back to school?,"FloridaCovidEpicenter,Floridacoronavirus,SchoolReopening",2
school_closures,AGAINST,How can a ban work for all schools without having consulted or included all schools of Gujarat in the decision making process? Don't ruin the entire private education system! SaveOurSchools RightToLearn MENTION MENTION MENTION ,"SaveOurSchools,RightToLearn,SaveOurSchools",0
school_closures,FAVOR,Schools are not safe because of all the ANTIFA SCHOOL SHOOTERS that will be happening..  ,NotMyChild,2
school_closures,NONE,Dear Government you can go ahead with your idea of scrapping fees provided you are ready to give 10 times the amount paid (by teachers/Schools) as income tax last year as salary to educators and educating institutes ,SaveOurSchools,1
school_closures,FAVOR,MENTION That's not a good idea for schools to open its cold now n Corona works when it's cold so please man not now ...SchoolsMustShutdown,SchoolsMustShutdown,2
school_closures,AGAINST,The order is arbitrary. They have banned schools from functioning and we have edtech companies like byjus and vedantu promoting it at the same time. Why these double standards? ,"SaveOurSchools,RightToLearn",0
school_closures,NONE,"MENTION MENTION MENTION MENTION MENTION Correct... It should be a Win - Win - Win situation for all three - Parents, kids and schools",SaveOurSchools,1
school_closures,FAVOR,"MENTION We should all be terrified that MENTION is blocking MENTION from testifying on reopening schools. He’s sacrificing the lives of kids, teachers &amp; school staff &amp; he doesn’t want us to know. This. Is. Happening.",NotMyChild,2
school_closures,NONE,“... going to school right now feels like an experiment...” as said by a student interviewed from Fairfax Co schools MENTION,"iteach,SchoolReopening",1
school_closures,NONE,MENTION MENTION MENTION We stand for our schools and Teachers,SaveOurSchools,1
school_closures,NONE,How can we let science lead the way for opening schools in the Fall when there isn’t one ‘scientific’ approach to dealing with COVID-19?,"Covid_19,OpenSchools",1
school_closures,AGAINST,MENTION MENTION MENTION MENTION MENTION Fee reduction can be implemented but to stop schools to collect fees completely is not fair &amp; not just teachers or schools but even parents are against this order.,SaveOurSchools,0
school_closures,NONE,"MENTION Almost?🦠🇺🇸   That is EXACTLY what he has for everything: Mail in voting  Truth telling / honesty Coronavirus testing Intelligence Ethics Morals Cheating Reality  One set for himself, one for everyone else ","Cult45,FakeChristians,FakeEvangelicals,AmericaOrTrump,NotMyChild",1
school_closures,NONE,"Virtual classes cannot replace physical schools but it does solve the purpose of engaging with students,its only alternative to continue with learning despite the lockdown.",SaveOurSchools,1
school_closures,FAVOR,Many people are asking if Barron is going back to school. Of course not. I care about HIS life. A little. Believe me.,"SchoolReopening,schoolchoicenow,coronavirus,COVID,Covid_19,COVIDー19,OpenSchools",2
school_closures,FAVOR,MENTION MENTION Boy you are “SPOT ON”!!  DeSantis has his head so far up tRUMP’s a$$ he can’t seem to see the reality of forcing schools to open😖😡🤭🙈 RonDeathSantis  RonDeSantisResign ,"RonDeathSantis,RonDeSantisResign,SchoolsMustShutdown",2
school_closures,AGAINST,Teachers help parents manage the learning needs of kids. It’s unfair to stop schools! Let parents lean on their child’s school to help the child. Why deny that? MENTION MENTION ,"SaveOurSchools,RightToLearn",0
school_closures,FAVOR,"MENTION So again, you're going to ignore what's happening in Portland, OR how unauthorized Federal agents are abducting citizens and detaining them without cause? Or are we supposed to also forget that you are in favor of opening schools back up?","PortlandUnderSiege,SchoolsMustShutdown",2
school_closures,FAVOR,Friendly reminder that reopening schools is essentially biological warfare against BIPOC children.,NotMyChild,2
school_closures,NONE,"It’s not ideal, but it solves part of the issue. Teachers would be in their own classrooms, there’s really not an issue of cross contamination like there would be with the hybrid or full return model. Maybe something to think about?","onted,COVID19,SchoolReopening",1
school_closures,FAVOR,Whitehouse Cafeteria = 🦠🦠🦠🦠🦠🦠🦠🦠🦠🦠🦠Gradeschool Cafeteria = 🐶🐱🐭🐰🐨🐼🐸🐒🐷🐥🐣🦄🐴🐞🐢🦖🐌🦋🐝🦉🐧  If Covid can infect the Whitehouse cafeteria what will happen inside our children’s schools? It is a fantasy to think that this won’t be a disaster.,CloseTheSchools,2
school_closures,FAVOR,MENTION Entering schools and leaving schools. No guessing its not possible to social distance while at school.,NotMyChild,2
school_closures,FAVOR,MENTION Close the damn schools until there is a vaccine. ,NotMyChild,2
school_closures,AGAINST,While the world is studying and paying and Gujarat students are hoping to study since govt said they CANNOT pay for schools even if they want to! SaveOurSchools ,"SaveOurSchools,SaveOurSchools",0
school_closures,FAVOR,"I don't care that I have to go to school, I just prefer not to catch a disease that, even though because I'm a child and the survival rate with COVID19 with children is high, could be brought home to my house and kill my parents. I know it's unlikely, but still.","COVID19,CloseTheSchools",2
school_closures,FAVOR,"All the educated people are supporting OnlineEducation under these circumstances. The ones who are opposing it only shows how illiterate they are. Not their fault, they didn’t get good schools. And the same will happen if kids today don’t get quality education.","OnlineEducation,SaveOurSchools",2
school_closures,NONE,If trump ( a.k.a. President Bunkerboi Beanbrain) were red or purple instead of orange he would literally be either Red Skull or Thanos.  MENTION  TrumpFailedAmerica  TrumpFailsAmerica  BunkerBoy  kingofbeans LetThemEatBeans  coronavirus ,"TrumpFailedAmerica,TrumpFailsAmerica,BunkerBoy,kingofbeans,LetThemEatBeans,coronavirus,NotMyChild",1
school_closures,FAVOR,"I can tell u for free, MENTION have so many tenders linked to schools, closing schools will mean closing thier Pockets, They rather see teachers and children with chronic illness dying of Covid-19 than losing thier bite on the 500 billion relief package. ",SchoolsMustShutdown,2
